OBJECTID,CHITRT0_,CHITRT0_ID,TRACT,STATE,COUNTY,CNTYTRT,POPU,Dist_5_mi,Dist_10_mi,Dist_15_mi,Dist_20_mi,Beta_6,Beta_8,Beta_10,Beta_12,Beta_14,Beta_16,Beta_18,Dist
667,668,210,800200,17,31,31800200,6400,4.321193575,2.620851043,2.614552091,3.327493046,2.549169417,2.51273554,2.536634567,2.699354317,3.086210427,3.686586155,4.327565773,0
668,669,211,801500,17,31,31801500,6227,4.255409667,2.734283889,2.418481894,3.310240175,2.524891712,2.450044885,2.363321572,2.258447268,2.119339406,1.923552106,1.671695369,0
669,670,213,801601,17,31,31801601,4611,3.471082019,2.530723106,2.542042987,2.79498051,2.498339443,2.428925802,2.35794031,2.277247201,2.160198239,1.965531562,1.683477179,0
670,671,214,802402,17,31,31802402,4169,2.050913051,2.653184767,2.672871543,2.703070825,2.425834598,2.318920144,2.197665439,2.054983974,1.879427505,1.661619407,1.413606024,0
671,672,218,802502,17,31,31802502,8461,2.209824143,2.848453119,2.574384758,2.962764126,2.501637942,2.409822422,2.297448017,2.158477647,1.984928847,1.772780507,1.53791352,0
672,673,220,803005,17,31,31803005,2581,1.29871609,2.954822545,2.321038468,2.576161602,2.36521769,2.247830423,2.123918501,1.989816277,1.840285998,1.671879913,1.490631794,0
673,674,228,801800,17,31,31801800,5724,4.321193575,2.940398036,2.701864489,3.547167153,2.621940782,2.556507827,2.460673034,2.32864698,2.155624337,1.940080656,1.69771421,0
674,675,232,803603,17,31,31803603,7043,2.929190843,1.649101922,1.935278264,2.081638052,2.214480638,2.059978312,1.90659221,1.751926413,1.592531744,1.426264963,1.259086925,0
675,676,243,801608,17,31,31801608,6544,2.125260778,3.050797931,2.876319878,3.634448538,2.669914373,2.637444954,2.587739219,2.512702804,2.392501448,2.197975008,1.925549959,0
676,677,244,850400,17,89,89850400,2388,0.194791785,1.577493519,1.358639199,1.261612545,1.950370324,1.736233142,1.537530554,1.353360877,1.183365453,1.028111772,0.890742542,0
677,678,246,804102,17,31,31804102,7115,1.473349853,1.887277077,1.836013151,2.379585792,2.310297678,2.183908697,2.058255239,1.93050406,1.793499988,1.637113683,1.458516152,0
678,679,248,803901,17,31,31803901,3449,2.063845359,2.172710484,2.115372415,2.772164229,2.416516615,2.315038575,2.206714275,2.08718423,1.94881509,1.783117547,1.589897014,0
679,680,254,801603,17,31,31801603,3577,2.454027739,2.947425214,2.847633592,3.6141821,2.672718059,2.62047623,2.532595853,2.399792225,2.212780443,1.967803756,1.680960087,0
680,681,255,800800,17,31,31800800,2395,4.103630782,2.734917568,2.739397246,3.463640119,2.750244773,2.745372589,2.734206165,2.733625829,2.77949499,2.923796994,3.228376748,0
681,682,258,802300,17,31,31802300,1637,3.25312824,2.879567209,2.961385751,3.651636936,2.771998315,2.789620671,2.811767401,2.849609998,2.91516189,3.016943255,3.163567973,0
682,683,260,804105,17,31,31804105,4482,1.617192481,1.887277077,1.868279796,2.192453686,2.309042224,2.194231225,2.096330092,2.025763163,1.996381311,2.025530279,2.135207756,0
683,684,261,850600,17,89,89850600,6026,1.240845245,1.324212893,1.113507071,1.235253769,1.857356279,1.629001305,1.425254717,1.245961387,1.091032082,0.959876394,0.85233863,0
684,685,262,850500,17,89,89850500,3882,0.968902095,1.339422574,1.444509786,1.237757349,1.954558022,1.741908948,1.545042616,1.362900024,1.194438027,1.038878688,0.897754086,0
685,686,266,801902,17,31,31801902,3058,4.269765204,2.648867824,2.94360613,3.519852173,2.769223513,2.745008122,2.680096058,2.565996617,2.400023596,2.187328512,1.947688075,0
686,687,274,802702,17,31,31802702,4714,3.53077962,2.696534552,2.90292022,3.778518128,2.679080777,2.635755117,2.56462387,2.460221893,2.317309612,2.133504709,1.917453179,0
687,688,283,802200,17,31,31802200,4192,4.269765204,2.833958601,3.322071595,3.532688087,2.839515239,2.835948435,2.786892818,2.681382929,2.51429687,2.289275284,2.025843797,0
688,689,290,804701,17,31,31804701,6732,1.073060394,1.746427149,1.771642604,1.773852123,2.230075225,2.095208322,1.976738946,1.877023628,1.794194986,1.720517489,1.64665526,0
689,690,291,804304,17,31,31804304,12497,1.497866134,1.750988757,1.560232679,1.549490796,2.110568057,1.934963779,1.770065028,1.615202643,1.467827032,1.323659693,1.181098823,0
690,691,292,804603,17,31,31804603,4948,3.058985539,1.863729035,1.885714131,2.531783175,2.456604269,2.391906733,2.361211336,2.398797757,2.552093304,2.86620967,3.350458631,0
691,692,301,851903,17,89,89851903,8349,1.273577612,1.01945186,1.083111,1.2763163,1.863243743,1.645247416,1.460637151,1.31321944,1.206838045,1.143036139,1.119820258,0
692,693,305,808600,17,31,31808600,1911,4.852117822,2.952332589,3.824533038,3.467438749,2.910008626,2.92798958,2.89605696,2.800734356,2.634720285,2.400857382,2.120171951,0
693,694,321,770200,17,31,31770200,11078,2.123026681,1.885490054,2.472688736,3.361251933,2.569441592,2.502086889,2.425972303,2.348616446,2.281789971,2.240116756,2.240048934,0
694,695,322,851904,17,89,89851904,6808,1.120242987,1.003282055,1.005767752,1.237502106,1.882493076,1.687414695,1.547085961,1.480119157,1.51036359,1.661794613,1.950773537,0
695,696,330,850900,17,89,89850900,863,2.089145083,1.515024325,1.147628893,1.165938931,1.950941671,1.743250149,1.556409468,1.389970939,1.241907067,1.107890099,0.983753817,0
696,697,334,770300,17,31,31770300,7744,2.019717018,2.234374875,3.04356193,3.525991644,2.682124048,2.657336018,2.639765303,2.656339448,2.748964057,2.972089853,3.385263772,0
697,698,355,851902,17,89,89851902,13979,1.632558258,1.101920569,0.927790232,1.191816791,1.88278941,1.673614031,1.503104244,1.379108641,1.31032829,1.30272969,1.356481484,0
698,699,367,770400,17,31,31770400,4560,2.99513556,2.342785382,2.984640473,3.374910581,2.657273575,2.605528898,2.532835986,2.4430398,2.344310016,2.248376924,2.1705455,0
699,700,369,770600,17,31,31770600,8199,3.355251176,2.370548401,3.72529829,3.78071337,2.821488148,2.798577096,2.729552183,2.610691541,2.443973055,2.238219616,2.012774963,0
700,701,370,804401,17,31,31804401,8098,1.080217508,1.339040424,1.428083147,1.431822837,2.106279373,2.002072398,1.999908371,2.159581375,2.548907382,3.213522669,4.140292486,0
701,702,386,804501,17,31,31804501,10946,1.080217508,1.481456818,1.424492252,1.594260239,2.116840952,1.940698841,1.775016324,1.619843839,1.472675985,1.327467324,1.178797932,0
702,703,387,851802,17,89,89851802,5161,1.894353298,1.264237893,1.091834966,1.392727258,1.95094642,1.742427777,1.555128993,1.389528027,1.244817417,1.117578991,1.003422986,0
703,704,400,770500,17,31,31770500,3656,2.621728338,2.661759925,3.072659213,3.910933111,2.717864754,2.6512636,2.534060494,2.363339429,2.143379343,1.886948264,1.61703179,0
704,705,403,851700,17,89,89851700,501,1.894353298,1.264237893,1.225829402,1.330340018,1.970802848,1.768236848,1.587018944,1.427410275,1.287555807,1.162129044,1.044787709,0
705,706,417,851801,17,89,89851801,7205,2.463568647,1.388197565,1.265692432,1.33157289,1.991976609,1.791424408,1.611367165,1.455100213,1.325906801,1.224645435,1.148994398,0
706,707,428,804803,17,31,31804803,5345,1.993310339,1.69893046,2.089836636,2.498587838,2.404286794,2.283316763,2.151006728,2.008806489,1.857335453,1.694707873,1.520844041,0
707,708,434,500,17,37,37000500,3524,1.345713901,1.260715074,0.970665963,0.648886171,1.377895784,1.088750897,0.861685312,0.69199829,0.57456076,0.499589588,0.450640973,0
708,709,445,600,17,37,37000600,5149,1.345713901,1.260715074,0.975078626,0.700156483,1.434021707,1.155132286,0.94131239,0.794377797,0.716801553,0.70376161,0.73409939,0
709,710,461,840000,17,43,43840000,3152,1.157302022,2.80880044,3.625576924,3.849444839,2.759097693,2.688266511,2.555764991,2.36029806,2.11079714,1.827102259,1.540015303,0
710,711,462,840101,17,43,43840101,5586,1.103148159,2.696287121,2.68323525,3.822810297,2.671654913,2.590088738,2.463069648,2.292588615,2.088941487,1.870525206,1.66338174,0
711,712,463,840201,17,43,43840201,5333,1.496827067,2.198499103,2.407126655,3.475607114,2.584630037,2.490072823,2.363280518,2.209226874,2.040805842,1.878327595,1.74804732,0
712,713,466,840901,17,43,43840901,3703,1.466270586,2.024988103,2.39244564,3.237321654,2.519517025,2.405523217,2.258403523,2.07912612,1.873935229,1.654403209,1.438663463,0
713,714,476,841108,17,43,43841108,4375,1.022918901,1.784730711,2.015480608,2.148241444,2.304649534,2.14977635,1.979776897,1.793697997,1.592264273,1.378496328,1.161317018,0
714,715,478,841301,17,43,43841301,10950,0.824129862,1.735061523,1.913071518,1.408381235,2.092692794,1.89510304,1.697834558,1.500433194,1.303477887,1.1083544,0.919456993,0
715,716,479,852001,17,89,89852001,4659,0.601947716,1.255211439,1.430538764,1.320323858,1.992202067,1.786830986,1.598175454,1.428041808,1.277590206,1.144877477,1.025039989,0
716,717,480,700,17,37,37000700,3575,1.345713901,1.260715074,0.985104393,0.651063669,1.412825945,1.128477362,0.905912236,0.742538719,0.635200982,0.574824529,0.542849701,0
717,718,482,852100,17,89,89852100,10934,1.114262987,1.085592077,1.188172481,1.301896482,1.897898219,1.675184883,1.474868712,1.297790105,1.144511608,1.01389529,0.904152289,0
718,719,490,852401,17,89,89852401,7971,0.512315271,0.840915073,1.011860255,1.427300698,1.750034644,1.500430797,1.283034638,1.099480079,0.953065581,0.847854316,0.788835402,0
719,720,512,841002,17,43,43841002,3174,1.73455819,1.763900567,2.367831858,2.645290766,2.473490379,2.356794252,2.216916663,2.056253417,1.880751588,1.69926647,1.525556402,0
720,721,513,1000,17,37,37001000,9777,1.273822939,1.222054279,1.007956767,0.544282345,1.340905807,1.049230721,0.822055379,0.653314991,0.536645153,0.46172335,0.413121842,0
721,722,514,841305,17,43,43841305,7581,0.85730387,1.598706909,2.002166939,1.850861803,2.194181853,2.014251506,1.825717693,1.62804014,1.422634835,1.212964325,1.006980414,0
722,723,537,800,17,37,37000800,5464,2.61953684,1.235687544,0.998835941,0.633348514,1.403700856,1.118830978,0.896188508,0.732331402,0.622973802,0.558255055,0.520554135,0
723,724,544,840103,17,43,43840103,6181,2.107314845,2.609166326,2.706320987,3.991816627,2.704668868,2.62159574,2.482861655,2.287479937,2.042494612,1.763601213,1.478127857,0
724,725,562,811701,17,31,31811701,4694,1.461273467,2.7321085,4.151630999,4.094837712,2.911509088,2.875130835,2.760812432,2.563545857,2.290610675,1.962999705,1.617418343,0
725,726,563,840902,17,43,43840902,10598,1.519455223,2.174507153,2.48640881,2.983189743,2.520000506,2.405741196,2.258113494,2.077336489,1.86815715,1.639399168,1.406221688,0
726,727,583,841106,17,43,43841106,7963,0.946035484,2.015447527,2.362685052,2.255495446,2.38704291,2.261514099,2.127690095,1.990449558,1.856976121,1.7349217,1.633344893,0
727,728,593,852003,17,89,89852003,7438,1.6832436,1.257867799,1.449824019,1.251198454,2.028542709,1.857911291,1.739048388,1.703792441,1.795729376,2.05705745,2.502014693,0
728,729,653,852402,17,89,89852402,5737,0.626574869,0.825915474,1.104729392,1.329381693,1.745126397,1.490238213,1.263521812,1.06402806,0.891465232,0.745571524,0.62722799,0
729,730,690,840702,17,43,43840702,6795,1.749701385,2.757991073,3.645688464,4.171769403,2.840226477,2.803430877,2.708759485,2.54987507,2.321287884,2.019409437,1.661284541,0
730,731,695,1400,17,37,37001400,4457,1.273822939,1.222054279,0.983178165,0.618648623,1.350482471,1.075697577,0.882682272,0.777304703,0.767831535,0.854320679,1.015115349,0
731,732,697,852202,17,89,89852202,5121,2.09567861,1.471070641,1.054066928,1.194036627,1.877352973,1.654386569,1.45796286,1.288812937,1.145918781,1.024300861,0.916822154,0
732,733,733,852002,17,89,89852002,6899,1.650511233,1.635566736,1.567219534,1.261502756,2.015333339,1.815961656,1.633434697,1.469884807,1.326120344,1.198575735,1.079983284,0
733,734,736,840400,17,43,43840400,911,2.310449096,2.081331434,2.618254733,3.519928308,2.64143158,2.555378376,2.426560498,2.252997221,2.036607156,1.782576196,1.505376521,0
734,735,831,841702,17,43,43841702,8046,2.178182638,1.970876193,2.556268676,2.861283043,2.549077478,2.454518019,2.333436727,2.185704805,2.014029031,1.821792491,1.615857983,0
735,736,844,841402,17,43,43841402,7215,1.374155265,1.939136627,2.057758433,1.941833921,2.281858485,2.133061509,1.980186131,1.825203351,1.671648098,1.523303597,1.386141148,0
736,737,848,841401,17,43,43841401,6001,1.319731127,1.803892473,1.913226705,1.79572135,2.242155428,2.090672265,1.944060519,1.808255974,1.692454748,1.607702922,1.567581842,0
737,738,849,841501,17,43,43841501,6124,1.062947457,1.868409904,1.841874937,1.499853834,2.115946713,1.925324222,1.735611831,1.547424123,1.363278773,1.18733241,1.027411721,0
738,739,851,852500,17,89,89852500,7096,1.803675609,1.577068893,1.537779787,1.257861431,2.011948993,1.811783617,1.627851589,1.461125928,1.31086581,1.172231322,1.038487231,0
739,740,866,852602,17,89,89852602,8792,1.174369928,1.234546015,1.25926358,1.092584809,1.907869732,1.707460392,1.549131852,1.441526762,1.389734863,1.386949799,1.410989249,0
740,741,940,841601,17,43,43841601,7225,1.098945256,1.984868639,1.732594376,1.332142326,2.097575149,1.906844717,1.719491741,1.534620568,1.352350092,1.173882633,1.004481385,0
741,742,974,844500,17,43,43844500,7536,3.42197742,2.818550416,2.743192398,3.98229877,2.827253505,2.84730101,2.868697496,2.911941791,3.011049196,3.201000929,3.502351557,0
742,743,978,844601,17,43,43844601,4416,3.448256202,2.697683462,2.860793325,4.039096829,2.940581927,3.05334358,3.250279827,3.628268594,4.343361136,5.599348759,7.602928372,0
743,744,990,818401,17,31,31818401,3682,3.88709461,2.594100946,4.339556094,4.063492496,2.990975402,3.016849844,2.993686312,2.92340665,2.819628897,2.70370304,2.602684122,0
744,745,996,844602,17,43,43844602,4474,3.925859434,2.741021969,3.087156097,4.101246,2.904509112,2.905843476,2.861026081,2.767959751,2.631690566,2.460000755,2.265199795,0
745,746,1037,852802,17,89,89852802,14598,1.660995244,1.866947996,1.450886491,1.182812899,1.989128445,1.782693494,1.590742156,1.411830448,1.243411305,1.081791757,0.926181835,0
746,747,1039,841603,17,43,43841603,4793,1.503492295,2.016005603,1.929959511,1.601723099,2.246668253,2.098863036,1.954418045,1.814885778,1.682469578,1.558423461,1.445417054,0
747,748,1049,844301,17,43,43844301,5034,3.272432827,2.925819477,2.174453051,3.449984724,2.670187036,2.61300581,2.524796728,2.402884607,2.250040042,2.069694961,1.866820626,0
748,749,1064,842706,17,43,43842706,4787,2.232791904,2.558848274,1.990570183,2.677555457,2.536768326,2.453837848,2.354020198,2.236941292,2.106013984,1.963714778,1.811315173,0
749,750,1065,842705,17,43,43842705,7036,2.383854286,2.641224878,1.786253784,2.252759153,2.449147749,2.344388223,2.226940362,2.095638863,1.950739223,1.790504873,1.613376469,0
750,751,1080,842602,17,43,43842602,4530,1.91738204,2.159971784,2.11725836,1.911952341,2.449857108,2.42766613,2.498406875,2.734656651,3.22958348,4.064774821,5.2605341,0
751,752,1106,844402,17,43,43844402,5228,2.955776564,2.955295539,2.247374806,3.731418495,2.713951824,2.674665251,2.606209382,2.505974001,2.381626751,2.243348521,2.09661207,0
752,753,1112,852801,17,89,89852801,8125,2.238066587,1.324129736,1.237624892,0.956265477,1.886685844,1.667535517,1.47420986,1.304734455,1.153845177,1.012913454,0.876148116,0
753,754,1136,844401,17,43,43844401,3963,2.987187903,2.991004238,1.924388068,2.944363586,2.649848178,2.607346089,2.553922762,2.494622676,2.442616798,2.410045095,2.400225245,0
754,755,1151,842601,17,43,43842601,4318,2.940896769,2.127257808,1.819358041,2.04827267,2.357547172,2.239477512,2.121280799,2.00363885,1.886130765,1.763396675,1.627631709,0
755,756,1165,819000,17,31,31819000,4599,3.337563708,2.636324863,3.653792803,4.013677348,2.926502592,2.921509955,2.858864356,2.736205656,2.562851317,2.353530779,2.122976436,0
756,757,1229,846002,17,43,43846002,4240,2.291279378,2.58862598,1.908715009,2.636275846,2.532419667,2.46503737,2.397145829,2.33495058,2.289955514,2.270769182,2.277607471,0
757,758,1231,846001,17,43,43846001,7996,3.099022369,2.626751367,1.77535827,2.240181817,2.446744194,2.353472308,2.262726948,2.184161611,2.134038056,2.129063931,2.181593876,0
758,759,1234,846101,17,43,43846101,6358,2.766181854,2.010149507,1.706690459,1.874481567,2.317283568,2.192128216,2.069636823,1.949158966,1.828296365,1.699840071,1.555339545,0
759,760,1241,846405,17,43,43846405,3443,3.02520015,1.71938821,1.63179058,1.698538153,2.280740694,2.198918206,2.188359278,2.296551333,2.583707022,3.100899266,3.856459346,0
760,761,1246,846403,17,43,43846403,7268,2.329022936,2.226145768,1.65182437,1.641214114,2.217689481,2.104779,2.043501539,2.062165521,2.192895836,2.455508731,2.838340506,0
761,762,1247,846401,17,43,43846401,11751,1.076321161,1.79055431,1.417849693,1.3989101,2.084589503,1.906357125,1.743259755,1.594883025,1.459234422,1.332204113,1.211462768,0
762,763,1249,854502,17,89,89854502,9433,1.145502941,0.991477507,1.044951851,1.112560463,1.709789166,1.458664775,1.244544072,1.064953425,0.914492181,0.784365196,0.667934784,0
763,764,1250,852903,17,89,89852903,3182,1.236543098,1.77943253,1.260245831,1.316348775,2.009276097,1.818478222,1.649619134,1.501918361,1.371846333,1.253683148,1.145197816,0
764,765,1255,852902,17,89,89852902,8375,1.78844089,1.611058219,1.227594027,1.309551419,1.955362784,1.750694418,1.567399743,1.401802447,1.246244147,1.090848683,0.932092022,0
765,766,1261,853004,17,89,89853004,3258,1.78844089,1.285221244,1.055256963,1.002493357,1.901245464,1.69388252,1.51925797,1.377020969,1.26099749,1.15728192,1.05168173,0
766,767,1266,853001,17,89,89853001,2550,1.443371952,1.035902963,0.989957275,0.911669901,1.872920509,1.682488581,1.547653793,1.472380132,1.444062415,1.424531579,1.366881976,0
767,768,1269,820202,17,31,31820202,3809,3.664616972,2.84069142,3.608480941,3.880318483,2.871875362,2.865435016,2.826495216,2.771614937,2.734942029,2.75956456,2.881964012,0
768,769,1388,820501,17,31,31820501,6143,2.246589832,2.61872757,3.823329586,3.836738208,2.821158497,2.762467334,2.633593392,2.432386641,2.170734439,1.872550879,1.569682907,0
769,770,1412,820201,17,31,31820201,7126,3.790682267,2.562217753,2.522938855,3.895107331,2.719105874,2.682906264,2.626772891,2.561113133,2.507738429,2.492156857,2.534734705,0
770,771,1418,846501,17,43,43846501,7431,2.293563135,1.833194953,1.28879808,1.405099975,2.082636417,1.913147847,1.768004711,1.650582697,1.562658199,1.502463911,1.467109833,0
